x,y,value
40.89576516881038,-122.8807891589691,0
40.89824628070341,-122.86921580019012,0
40.900726175287865,-122.85764169989596,0
40.90320485243109,-122.84606685831898,0
40.90568231200048,-122.83449127569176,0
40.90815855386345,-122.82291495224715,4
40.910633577887495,-122.81133788821815,4
40.913107383940066,-122.79976008383798,4
40.91557997188871,-122.78818153934007,4
40.91805134160098,-122.77660225495804,6
40.920521492944474,-122.76502223092578,5
40.922990425786814,-122.75344146747733,4
40.92545813999567,-122.74185996484695,4
40.92792463543873,-122.73027772326913,7
40.93038991198371,-122.71869474297851,6
40.932853969498424,-122.70711102421005,254
40.935316807850626,-122.69552656719883,254
40.937778426908174,-122.68394137218013,0
40.9402388265389,-122.6723554393895,0
40.942698006610755,-122.66076876906267,0
40.945155966991635,-122.64918136143554,1
40.94761270754954,-122.63759321674429,0
40.95006822815247,-122.62600433522528,0
40.95252252866844,-122.61441471711504,0
40.954975608965526,-122.60282436265035,0
40.957427468911874,-122.59123327206821,0
40.95987810837561,-122.57964144560577,1
40.96232752722491,-122.56804888350048,0
40.964775725327975,-122.55645558598991,0
40.96722270255308,-122.54486155331186,0
40.96966845876847,-122.53326678570438,0
40.97211299384251,-122.5216712834057,1
40.974556307643525,-122.51007504665424,0
40.976998400039896,-122.49847807568865,0
40.979439270900066,-122.48688037074781,0
40.981878920092484,-122.47528193207077,0
40.98431734748565,-122.4636827598968,0
40.98675455294808,-122.45208285446536,1
40.98919053634836,-122.44048221601616,1
40.99162529755507,-122.42888084478913,1
40.99405883643684,-122.41727874102432,0
40.99649115286236,-122.40567590496207,0
40.99892224670031,-122.39407233684292,0
41.001352117819465,-122.38246803690757,0
41.00378076608858,-122.37086300539697,1
41.00620819137647,-122.35925724255226,1
41.00863439355198,-122.34765074861484,1
41.011059372484006,-122.3360435238262,1
41.01348312804145,-122.3244355684282,1
41.01590566009328,-122.31282688266273,0
41.01832696850848,-122.30121746677204,1
41.020747053156086,-122.28960732099853,1
41.023165913905146,-122.27799644558476,0
41.025583550624745,-122.26638484077355,0
41.02799996318407,-122.25477250680797,0
41.030415151452246,-122.24315944393122,0
41.0328291152985,-122.23154565238673,1
41.035241854592066,-122.21993113241815,1
41.03765336920222,-122.20831588426935,0
41.040063658998285,-122.19669990818437,0
41.04247272384961,-122.18508320440749,1
41.04488056362558,-122.17346577318317,0
41.04728717819563,-122.16184761475614,0
41.04969256742919,-122.15022872937124,1
41.0520967311958,-122.13860911727362,1
41.05449966936498,-122.12698877870857,1
41.05690138180628,-122.11536771392159,1
41.05930186838932,-122.10374592315843,1
40.71053248950464,-123.68581433041001,0
40.713098049656246,-123.67429476675477,0
40.715662402023426,-123.66277444628095,0
40.71822554647135,-123.65125336920623,0
40.72078748286526,-123.63973153574845,0
40.7233482110704,-123.62820894612577,0
40.725907730952045,-123.61668560055642,0
40.72846604237551,-123.60516149925891,0
40.73102314520615,-123.593636642452,0
40.73357903930933,-123.58211103035453,0
40.73613372455046,-123.57058466318571,0
40.73868720079497,-123.55905754116488,0
40.741239467908336,-123.54752966451153,0
40.743790525756054,-123.53600103344546,0
40.74634037420366,-123.52447164818663,0
40.74888901311669,-123.51294150895521,0
40.75143644236075,-123.5014106159716,0
40.75398266180146,-123.4898789694564,0
40.75652767130448,-123.4783465696304,0
40.759071470735485,-123.46681341671461,0
40.761614059960195,-123.45527951093027,0
40.76415543884437,-123.44374485249878,0
40.76669560725377,-123.43220944164183,0
40.769234565054205,-123.42067327858125,1
40.771772312111516,-123.40913636353908,1
40.77430884829159,-123.39759869673763,1
40.77684417346031,-123.38606027839933,1
40.779378287483624,-123.37452110874688,1
40.7819111902275,-123.36298118800319,1
40.784442881557936,-123.35144051639135,1
40.78697336134095,-123.3398990941347,1
40.78950262944262,-123.32835692145674,8
40.79203068572905,-123.31681399858121,7
40.79455753006633,-123.30527032573204,6
40.79708316232065,-123.29372590313338,0
40.79960758235817,-123.28218073100962,0
40.80213079004514,-123.27063480958529,1
40.804652785247804,-123.25908813908516,1
40.80717356783244,-123.24754071973427,1
40.80969313766538,-123.23599255175776,1
40.81221149461295,-123.22444363538109,0
40.81472863854155,-123.2128939708298,0
40.81724456931761,-123.20134355832977,1
40.81975928680753,-123.18979239810704,0
40.822272790877825,-123.17824049038778,0
40.824785081394985,-123.16668783539846,1
40.82729615822558,-123.15513443336582,1
40.829806021236166,-123.14358028451663,3
40.832314670293364,-123.13202538907801,5
40.8348221052638,-123.12046974727723,3
40.83732832601416,-123.1089133593418,5
40.83983333241114,-123.09735622549937,3
40.84233712432148,-123.08579834597792,0
40.84483970161196,-123.07423972100554,0
40.847341064149376,-123.06268035081054,5
40.84984121180058,-123.0511202356215,6
40.85234014443242,-123.03955937566714,4
40.85483786191181,-123.02799777117642,2
40.85733436410568,-123.01643542237848,2
40.85982965088103,-123.00487232950276,0
40.86232372210482,-122.99330849277874,0
40.86481657764411,-122.98174391243631,0
40.867308217365945,-122.97017858870544,1
40.86979864113745,-122.95861252181628,0
40.872287848825756,-122.94704571199931,0
40.874775840298035,-122.93547815948514,0
40.877262615421465,-122.92390986450458,0
40.8797481740633,-122.91234082728872,0
40.88223251609081,-122.90077104806878,0
40.88471564137127,-122.88920052707624,0
40.887197549772054,-122.87762926454275,0
40.88967824116052,-122.86605726070016,0
40.89215771540404,-122.85448451578061,0
40.89463597237009,-122.8429110300164,0
40.89711301192611,-122.83133680364,0
40.89958883393963,-122.81976183688413,5
40.90206343827817,-122.8081861299817,4
40.904536824809284,-122.79660968316587,4
40.9070089934006,-122.78503249666994,4
40.90947994391977,-122.7734545707275,4
40.91194967623444,-122.76187590557227,5
40.914418190212324,-122.75029650143823,5
40.916885485721174,-122.73871635855956,4
40.91935156262875,-122.72713547717062,5
40.921816420802855,-122.71555385750601,12
40.924280060111364,-122.70397149980053,254
40.926742480422135,-122.69238840428919,254
40.92920368160306,-122.68080457120722,254
40.93166366352212,-122.66922000078999,0
40.934122426047274,-122.6576346932732,0
40.93657996904655,-122.64604864889264,0
40.93903629238799,-122.63446186788441,0
40.941491395939664,-122.62287435048471,0
40.943945279569725,-122.61128609693003,0
40.946397943146295,-122.59969710745706,0
40.94884938653757,-122.58810738230265,0
40.95129960961177,-122.57651692170393,0
40.95374861223718,-122.56492572589816,1
40.95619639428204,-122.55333379512288,0
40.95864295561472,-122.5417411296158,0
40.96108829610357,-122.53014772961485,0
40.96353241561699,-122.51855359535813,0
40.96597531402339,-122.50695872708401,0
40.96841699119127,-122.49536312503103,0
40.97085744698909,-122.48376678943796,0
40.97329668128544,-122.47216972054376,1
40.97573469394885,-122.4605719185876,1
40.978171484847934,-122.44897338380886,1
40.98060705385136,-122.43737411644715,1
40.983041400827766,-122.42577411674223,0
40.9854745256459,-122.41417338493417,0
40.98790642817449,-122.40257192126312,0
40.99033710828232,-122.39096972596953,0
40.992766565838224,-122.37936679929403,1
40.99519480071104,-122.36776314147747,1
40.99762181276967,-122.35615875276088,1
41.00004760188304,-122.34455363338554,1
41.00247216792011,-122.3329477835929,1
41.00489551074987,-122.32134120362461,1
41.00731763024137,-122.30973389372262,1
41.00973852626365,-122.29812585412891,1
41.01215819868585,-122.28651708508589,1
41.01457664737709,-122.274907586836,1
41.016993872206555,-122.26329735962194,1
41.01940987304345,-122.25168640368669,0
41.02182464975702,-122.24007471927332,1
41.02423820221657,-122.22846230662519,0
41.026650530291406,-122.21684916598586,1
41.02906163385087,-122.20523529759905,0
41.0314715127644,-122.19362070170872,0
41.03388016690138,-122.18200537855908,1
41.036287596131295,-122.17038932839448,0
41.03869380032365,-122.15877255145949,0
41.04109877934799,-122.14715504799891,0
41.04350253307387,-122.13553681825773,1
41.04590506137091,-122.12391786248119,1
41.04830636410876,-122.11229818091469,1
41.050706441157104,-122.10067777380384,1
40.70199451570923,-123.68256192696425,0
40.704559644256314,-123.67104368695253,0
40.707123565177035,-123.65952469056624,0
40.70968627833668,-123.64800493802302,0
40.71224778360056,-123.63648442954059,0
40.714808080833976,-123.624963165337,0
40.717367169902325,-123.61344114563043,0
40.71992505067097,-123.60191837063937,0
40.722481723005345,-123.59039484058239,0
40.72503718677092,-123.57887055567835,0
40.72759144183317,-123.5673455161463,0
40.73014448805759,-123.5558197222055,1
40.73269632530974,-123.5442931740754,0
40.7352469534552,-123.5327658719757,0
40.73779637235959,-123.52123781612627,0
40.74034458188853,-123.5097090067472,0
40.7428915819077,-123.49817944405882,0
40.74543737228279,-123.4866491282816,0
40.74798195287954,-123.4751180596363,0
40.750525323563714,-123.46358623834384,0
40.75306748420111,-123.45205366462532,0
40.75560843465755,-123.44052033870216,0
40.7581481747989,-123.42898626079585,0
40.76068670449102,-123.41745143112819,0
40.76322402359987,-123.40591584992117,1
40.76576013199138,-123.39437951739691,1
40.76829502953153,-123.38284243377787,1
40.77082871608633,-123.37130459928663,1
40.77336119152185,-123.35976601414599,1
40.775892455704145,-123.34822667857897,1
40.77842250849935,-123.33668659280879,0
40.780951349773574,-123.3251457570589,8
40.78347897939301,-123.31360417155298,9
40.78600539722385,-123.30206183651481,7
40.78853060313234,-123.29051875216851,1
40.79105459698474,-123.27897491873834,1
40.79357737864738,-123.26743033644878,0
40.79609894798655,-123.2558850055245,0
40.798619304868645,-123.24433892619042,0
40.80113844916005,-123.23279209867167,0
40.803656380727176,-123.22124452319349,0
40.80617309943653,-123.20969619998148,0
40.80868860515456,-123.19814712926136,0
40.811202897747805,-123.18659731125905,1
40.81371597708284,-123.17504674620072,0
40.81622784302622,-123.16349543431274,1
40.81873849544461,-123.15194337582162,0
40.82124793420463,-123.14039057095421,3
40.82375615917299,-123.12883701993748,6
40.82626317021639,-123.1172827229986,4
40.828768967201604,-123.10572768036496,7
40.83127354999539,-123.09417189226424,7
40.833776918464594,-123.08261535892422,0
40.836279072476046,-123.07105808057293,0
40.83878001189665,-123.05950005743858,2
40.84127973659331,-123.04794128974969,3
40.84377824643296,-123.03638177773485,2
40.8462755412826,-123.02482152162297,2
40.84877162100925,-123.0132605216431,1
40.85126648547995,-123.00169877802452,0
40.85376013456177,-122.99013629099672,1
40.85625256812184,-122.9785730607894,1
40.85874378602729,-122.96700908763252,1
40.86123378814532,-122.95544437175612,1
40.86372257434314,-122.94387891339055,0
40.866210144487994,-122.93231271276638,0
40.86869649844715,-122.92074577011431,0
40.87118163608793,-122.90917808566529,0
40.87366555727768,-122.8976096596505,0
40.87614826188379,-122.88604049230132,0
40.878629749773665,-122.87447058384932,0
40.88111002081475,-122.86289993452625,0
40.88358907487453,-122.85132854456414,0
40.88606691182052,-122.83975641419521,0
40.88854353152026,-122.82818354365182,0
40.89101893384135,-122.8166099331666,4
40.893493118651385,-122.8050355829724,4
40.89596608581804,-122.79346049330223,4
40.89843783520896,-122.7818846643894,5
40.90090836669189,-122.77030809646726,6
40.90337768013459,-122.75873078976956,6
40.90584577540483,-122.74715274453013,5
40.90831265237042,-122.73557396098305,2
40.91077831089923,-122.7239944393626,2
40.91324275085914,-122.71241417990332,254
40.915705972118076,-122.70083318283987,6
40.91816797454399,-122.68925144840713,2
40.920628758004874,-122.67766897684032,0
40.92308832236877,-122.66608576837467,0
40.9255466675037,-122.65450182324578,0
40.92800379327779,-122.64291714168937,0
40.93045969955915,-122.6313317239414,0
40.93291438621594,-122.61974557023802,0
40.935367853116375,-122.60815868081562,0
40.93782010012868,-122.59657105591076,0
40.940271127121115,-122.58498269576022,0
40.94272093396198,-122.573393600601,1
40.945169520519606,-122.56180377067035,1
40.94761688666239,-122.5502132062056,0
40.9500630322587,-122.53862190744442,0
40.95250795717701,-122.52702987462465,0
40.95495166128578,-122.5154371079843,0
40.95739414445352,-122.5038436077616,1
40.95983540654876,-122.49224937419503,1
40.962275447440106,-122.48065440752323,0
40.96471426699616,-122.46905870798508,1
40.967151865085576,-122.45746227581967,1
40.96958824157704,-122.44586511126626,1
40.97202339633927,-122.43426721456433,1
40.97445732924102,-122.42266858595362,0
40.9768900401511,-122.41106922567401,1
40.97932152893829,-122.39946913396565,0
40.98175179547152,-122.38786831106881,1
40.984180839619626,-122.37626675722406,1
40.98660866125158,-122.36466447267215,1
40.98903526023633,-122.35306145765396,1
40.99146063644289,-122.34145771241077,1
40.9938847897403,-122.32985323718381,1
40.99630771999763,-122.31824803221474,1
40.998729427083994,-122.30664209774532,1
41.00114991086854,-122.29503543401749,1
41.00356917122045,-122.28342804127352,1
41.00598720800895,-122.27181991975577,1
41.00840402110329,-122.26021106970687,1
41.01081961037274,-122.24860149136961,0
41.013233975686674,-122.23699118498705,0
41.0156471169144,-122.22538015080242,0
41.01805903392538,-122.21376838905913,0
41.020469726588985,-122.20215590000088,0
41.02287919477474,-122.19054268387148,0
41.02528743835211,-122.17892874091501,1
41.027694457190655,-122.16731407137577,0
41.030100251159965,-122.15569867549821,0
41.03250482012965,-122.14408255352704,1
41.03490816396936,-122.13246570570713,1
41.03731028254878,-122.1208481322836,1
41.03971117573765,-122.10922983350174,1
41.04211084340573,-122.09761080960715,1
40.69345634989296,-123.67931076509771,0
40.69602104699534,-123.66779384833306,0
40.69858453662942,-123.65627617563761,0
40.70114681866055,-123.64475774722882,0
40.703707892954114,-123.63323856332445,0
40.70626775937551,-123.62171862414237,0
40.70882641779021,-123.61019792990074,0
40.711383868063656,-123.59867648081791,0
40.71394011006136,-123.58715427711243,0
40.71649514364886,-123.57563131900302,0
40.71904896869171,-123.5641076067087,0
40.7216015850555,-123.55258314044859,1
40.724152992605866,-123.54105792044213,0
40.72670319120848,-123.52953194690886,0
40.729252180729,-123.51800522006862,0
40.73179996103316,-123.5064777401414,0
40.73434653198671,-123.49494950734743,0
40.73689189345542,-123.48342052190714,1
40.73943604530511,-123.47189078404115,0
40.741978987401616,-123.46036029397033,0
40.744520719610826,-123.44882905191572,0
40.74706124179864,-123.4372970580986,0
40.74960055383097,-123.4257643127404,0
40.752138655573816,-123.41423081606284,0
40.75467554689317,-123.40269656828781,1
40.75721122765505,-123.39116156963739,1
40.759745697725535,-123.37962582033389,0
40.76227895697069,-123.36808932059985,1
40.76481100525667,-123.35655207065794,1
40.767341842449625,-123.34501407073118,1
40.76987146841572,-123.33347532104263,0
40.77239988302121,-123.3219358218157,10
40.77492708613234,-123.31039557327388,11
40.77745307761536,-123.29885457564102,12
40.77997785733664,-123.28731282914103,1
40.782501425162465,-123.27577033399814,1
40.78502378095927,-123.26422709043672,1
40.78754492459344,-123.25268309868139,0
40.790064855931426,-123.24113835895693,0
40.79258357483969,-123.22959287148844,0
40.795101081184754,-123.21804663650103,1
40.79761737483315,-123.20649965422024,1
40.800132455651465,-123.19495192487165,1
40.80264632350627,-123.18340344868118,0
40.805158978264245,-123.1718542258748,0
40.80767041979201,-123.16030425667886,0
40.810180647956315,-123.14875354131982,0
40.81268966262387,-123.1372020800244,3
40.815197463661434,-123.12564987301943,7
40.81770405093581,-123.11409692053205,7
40.82020942431385,-123.10254322278959,4
40.82271358366239,-123.09098878001956,7
40.82521652884834,-123.07943359244967,5
40.827718259738624,-123.06787766030794,6
40.83021877620021,-123.05632098382242,0
40.8327180781001,-123.04476356322151,0
40.835216165305305,-123.03320539873378,1
40.837713037682896,-123.02164649058801,1
40.84020869509996,-123.0100868390132,0
40.84270313742363,-122.99852644423848,0
40.84519636452105,-122.9869653064933,1
40.84768837625945,-122.97540342600726,1
40.85017917250602,-122.96384080301017,1
40.852668753128015,-122.95227743773206,1
40.85515711799276,-122.94071333040317,2
40.857644266967554,-122.92914848125393,2
40.86013019991977,-122.917582890515,1
40.862614916716794,-122.90601655841722,1
40.86509841722605,-122.8944494851917,2
40.867580701315006,-122.8828816710697,4
40.87006176885113,-122.87131311628268,4
40.872541619701984,-122.85974382106232,3
40.8750202537351,-122.84817378564058,7
40.87749767081809,-122.83660301024955,5
40.87997387081857,-122.8250314951215,4
40.882448853604195,-122.813459240489,5
40.88492261904267,-122.80188624658481,6
40.88739516700171,-122.79031251364182,8
40.8898664973491,-122.77873804189319,12
40.892336609952615,-122.7671628315723,8
40.89480550468009,-122.75558688291272,4
40.8972731813994,-122.7440101961482,4
40.89973963997844,-122.73243277151275,2
40.90220488028512,-122.72085460924053,6
40.90466890218744,-122.70927570956599,6
40.90713170555336,-122.69769607272369,2
40.90959329025096,-122.68611569894846,2
40.91205365614827,-122.67453458847535,0
40.91451280311342,-122.66295274153958,0
40.91697073101453,-122.65137015837657,0
40.919427439719776,-122.639786839222,0
40.92188292909737,-122.6282027843117,0
40.92433719901556,-122.61661799388175,0
40.9267902493426,-122.60503246816845,0
40.92924207994682,-122.59344620740822,0
40.93169269069656,-122.5818592118378,0
40.93414208146019,-122.57027148169408,0
40.93659025210612,-122.55868301721415,0
40.939037202502824,-122.54709381863533,0
40.94148293251876,-122.53550388619517,0
40.94392744202245,-122.52391322013135,0
40.946370730882464,-122.51232182068186,0
40.94881279896738,-122.5007296880848,1
40.95125364614582,-122.48913682257857,0
40.95369327228644,-122.47754322440166,1
40.95613167725795,-122.46594889379294,1
40.95856886092905,-122.45435383099131,0
40.96100482316853,-122.44275803623596,1
40.96343956384517,-122.43116150976633,0
40.96587308282783,-122.41956425182202,0
40.96830537998535,-122.40796626264277,0
40.97073645518664,-122.39636754246867,0
40.97316630830067,-122.38476809153993,0
40.97559493919639,-122.37316791009692,1
40.9780223477428,-122.36156699838037,1
40.980448533808975,-122.34996535663107,1
40.98287349726399,-122.33836298509011,1
40.985297237976944,-122.32675988399875,0
40.987719755817025,-122.31515605359843,1
40.990141050653385,-122.30355149413087,0
40.99256112235527,-122.29194620583793,1
40.994979970791945,-122.28034018896172,1
40.997397595832695,-122.26873344374454,1
40.99981399734688,-122.25712597042887,0
41.00222917520382,-122.24551776925746,0
41.004643129272964,-122.23390884047323,1
41.00705585942372,-122.22229918431934,0
41.0094673655256,-122.21068880103908,1
41.011877647448095,-122.19907769087604,0
41.01428670506076,-122.18746585407395,1
41.01669453823318,-122.17585329087676,0
41.01910114683498,-122.16424000152868,1
41.0215065307358,-122.15262598627406,0
41.02391068980536,-122.14101124535752,1
41.02631362391339,-122.12939577902381,1
41.02871533292963,-122.11777958751794,1
41.03111581672391,-122.10616267108513,1
41.033515075166065,-122.09454502997079,0
40.68491799209701,-123.6760608441967,0
40.68748225791444,-123.66454525028281,0
40.690045316421596,-123.65302890088157,0
40.69260716748391,-123.64151179621035,0
40.69516781096681,-123.62999393648678,0
40.6977272467358,-123.61847532192874,0
40.70028547465642,-123.60695595275428,0
40.70284249459419,-123.59543582918161,0
40.70539830641471,-123.58391495142925,0
40.70795290998361,-123.57239331971584,0
40.71050630516649,-123.56087093426028,0
40.71305849182906,-123.54934779528166,1
40.715609469837005,-123.53782390299929,1
40.718159239056064,-123.52629925763266,0
40.72070779935201,-123.51477385940149,0
40.72325515059062,-123.50324770852572,0
40.72580129263776,-123.4917208052255,0
40.728346225359246,-123.48019314972116,1
40.730889948621005,-123.46866474223322,1
40.73343246228894,-123.45713558298249,0
40.735973766229016,-123.44560567218991,0
40.738513860307194,-123.43407501007667,0
40.74105274438951,-123.42254359686417,0
40.74359041834201,-123.41101143277402,1
40.74612688203076,-123.39947851802796,1
40.74866213532187,-123.38794485284808,1
40.75119617808149,-123.37641043745656,0
40.753729010175796,-123.36487527207582,1
40.75626063147099,-123.35333935692852,1
40.75879104183329,-123.34180269223751,0
40.761320241128985,-123.33026527822584,1
40.76384822922438,-123.31872711511676,14
40.76637500598578,-123.30718820313378,14
40.768900571279566,-123.29564854250056,14
40.77142492497211,-123.28410813344098,0
40.77394806692986,-123.27256697617916,1
40.77646999701928,-123.2610250709394,1
40.77899071510684,-123.24948241794621,1
40.78151022105907,-123.23793901742434,1
40.78402851474254,-123.22639486959868,0
40.786545596023814,-123.2148499746944,0
40.78906146476952,-123.20330433293685,1
40.7915761208463,-123.19175794455158,1
40.794089564120846,-123.18021080976438,0
40.796601794459875,-123.16866292880117,1
40.79911281173013,-123.15711430188819,0
40.80162261579841,-123.14556492925182,1
40.80413120653149,-123.13401481111863,5
40.806638583796236,-123.12246394771547,9
40.809144747459534,-123.11091233926933,7
40.81164969738828,-123.09935998600746,8
40.814153433449434,-123.08780688815727,7
40.816655955509944,-123.07625304594642,5
40.819157263436836,-123.06469845960275,6
40.82165735709716,-123.05314312935434,0
40.82415623635796,-123.04158705542943,0
40.826653901086374,-123.03003023805653,0
40.82915035114953,-123.01847267746425,0
40.83164558641459,-123.00691437388157,1
40.83413960674877,-122.99535532753755,1
40.8366324120193,-122.98379553866154,1
40.83912400209346,-122.972235007483,1
40.84161437683856,-122.96067373423169,1
40.84410353612193,-122.94911171913752,0
40.84659147981093,-122.93754896243067,1
40.849078207772976,-122.92598546434145,1
40.85156371987551,-122.91442122510044,1
40.854048015985974,-122.90285624493842,3
40.85653109597191,-122.89129052408636,2
40.85901295970085,-122.87972406277541,6
40.86149360704034,-122.86815686123701,7
40.86397303785802,-122.85658891970274,6
40.866451252021484,-122.8450202384044,4
40.868928249398444,-122.83345081757402,4
40.871404029856585,-122.8218806574438,4
40.87387859326364,-122.81030975824622,6
40.87635193948742,-122.7987381202139,13
40.87882406839568,-122.78716574357965,12
40.88129497985629,-122.77559262857658,254
40.88376467373712,-122.76401877543792,6
40.886233149906076,-122.75244418439718,5
40.88870040823111,-122.74086885568803,7
40.89116644858018,-122.72929278954433,3
40.89363127082131,-122.7177159862002,254
40.89609487482255,-122.70613844588995,254
40.89855726045196,-122.69456016884811,254
40.90101842757767,-122.68298115530935,5
40.903478376067824,-122.67140140550866,0
40.90593710579059,-122.65982091968112,0
40.90839461661421,-122.64823969806213,0
40.9108509084069,-122.63665774088723,0
40.91330598103696,-122.62507504839213,0
40.915759834372736,-122.61349162081287,0
40.91821246828254,-122.6019074583856,0
40.92066388263479,-122.5903225613467,0
40.92311407729789,-122.57873692993276,1
40.925563052140305,-122.56715056438058,0
40.92801080703054,-122.55556346492722,0
40.9304573418371,-122.54397563180984,0
40.93290265642856,-122.53238706526585,0
40.93534675067351,-122.52079776553293,0
40.93778962444058,-122.50920773284894,0
40.940231277598464,-122.49761696745186,0
40.94267171001582,-122.48602546957999,0
40.945110921561415,-122.47443323947178,1
40.947548912104025,-122.46284027736591,0
40.94998568151243,-122.45124658350126,1
40.952421229655485,-122.43965215811691,1
40.95485555640207,-122.42805700145216,0
40.95728866162111,-122.41646111374651,0
40.95972054518152,-122.40486449523968,0
40.962151206952306,-122.39326714617157,1
40.96458064680249,-122.38166906678231,0
40.96700886460111,-122.37007025731226,1
40.969435860217274,-122.35847071800195,0
40.971861633520106,-122.3468704490921,0
40.97428618437874,-122.3352694508237,1
40.9767095126624,-122.32366772343786,0
40.979131618240295,-122.31206526717602,0
40.98155250098173,-122.30046208227975,0
40.983972160755975,-122.2888581689908,0
40.98639059743237,-122.27725352755118,1
40.98880781088031,-122.26564815820308,1
40.991223800969195,-122.25404206118894,1
40.99363856756847,-122.24243523675135,0
40.99605211054763,-122.23082768513315,0
40.99846442977618,-122.21921940657738,0
41.00087552512367,-122.20761040132722,1
41.0032853964597,-122.19600066962619,0
41.00569404365392,-122.18439021171791,0
41.008101466575944,-122.17277902784625,1
41.01050766509553,-122.16116711825528,1
41.01291263908237,-122.14955448318926,1
41.01531638840625,-122.13794112289267,0
41.017718912936985,-122.12632703761022,1
41.02012021254442,-122.11471222758682,1
41.02252028709842,-122.10309669306754,1
41.02491913646893,-122.09148043429771,1
40.676379442362474,-123.67281216364798,0
40.67894327705466,-123.66129789218864,0
40.68150590459453,-123.64978286568507,0
40.68406732484761,-123.63826708435461,0
40.68662753767942,-123.62675054841479,0
40.689186542955554,-123.6152332580834,0
40.691744340541604,-123.60371521357843,0
40.694300930303164,-123.59219641511795,0
40.69685631210594,-123.58067686292046,0
40.6994104858156,-123.5691565572045,0
40.70196345129788,-123.55763549818889,0
40.70451520841852,-123.54611368609261,1
40.70706575704331,-123.53459112113492,0
40.70961509703808,-123.5230678035352,0
40.71216322826863,-123.51154373351314,0
40.71471015060089,-123.50001891128854,0
40.717255863900725,-123.48849333708147,1
40.7198003680341,-123.47696701111217,1
40.72234366286697,-123.46543993360115,1
40.72488574826533,-123.45391210476905,0
40.727426624095244,-123.44238352483677,0
40.72996629022274,-123.43085419402544,0
40.73250474651393,-123.4193241125563,0
40.735041992834944,-123.4077932806509,0
40.73757802905191,-123.39626169853096,1
40.74011285503106,-123.38472936641838,1
40.74264647063858,-123.37319628453535,1
40.74517887574073,-123.36166245310416,1
40.74771007020381,-123.35012787234737,0
40.75024005389411,-123.33859254248779,0
40.752768826677986,-123.32705646374836,1
40.75529638842182,-123.31551963635224,12
40.75782273899202,-123.30398206052284,14
40.76034787825502,-123.29244373648375,12
40.762871806077314,-123.28090466445879,7
40.76539452232539,-123.26936484467197,9
40.76791602686577,-123.25782427734747,10
40.77043631956506,-123.24628296270976,10
40.772955400289845,-123.23474090098347,10
40.77547326890673,-123.22319809239343,0
40.77798992528241,-123.21165453716472,0
40.7805053692836,-123.20011023552259,1
40.783019600776996,-123.18856518769249,1
40.78553261962938,-123.17701939390017,1
40.788044425707525,-123.16547285437142,3
40.79055501887827,-123.15392556933236,4
40.793064399008486,-123.14237753900937,5
40.79557256596504,-123.13082876362888,5
40.79807951961488,-123.11927924341767,6
40.80058525982494,-123.10772897860261,4
40.80308978646223,-123.09617796941087,5
40.80559309939376,-123.08462621606981,9
40.80809519848658,-123.07307371880692,4
40.81059608360778,-123.06152047785005,7
40.813095754624484,-123.0499664934271,0
40.815594211403834,-123.03841176576628,0
40.81809145381304,-123.02685629509598,0
40.82058748171929,-123.01530008164478,1
40.823082294989845,-123.00374312564148,1
40.82557589349201,-122.9921854273151,1
40.828068277093074,-122.98062698689486,1
40.83055944566039,-122.96906780461019,1
40.833049399061345,-122.95750788069073,1
40.835538137163375,-122.94594721536629,1
40.8380256598339,-122.93438580886696,2
40.84051196694042,-122.92282366142297,3
40.84299705835045,-122.91126077326479,3
40.84548093393154,-122.89969714462315,8
40.84796359355126,-122.88813277572885,9
40.850445037077236,-122.87656766681303,9
40.8529252643771,-122.865001818107,28
40.85540427531857,-122.85343522984223,14
40.857882069769346,-122.84186790225048,9
40.86035864759717,-122.83029983556365,12
40.862834008669836,-122.81873103001386,254
40.86530815285516,-122.80716148583346,8
40.86778108002098,-122.79559120325501,5
40.87025279003521,-122.78402018251126,10
40.87272328276574,-122.77244842383516,254
40.87519255808054,-122.76087592745989,8
40.87766061584759,-122.74930269361883,6
40.88012745593491,-122.73772872254558,5
40.88259307821057,-122.72615401447392,254
40.885057482542635,-122.71457856963787,254
40.88752066879925,-122.70300238827163,12
40.88998263684854,-122.69142547060959,2
40.892443386558746,-122.67984781688642,2
40.89490291779805,-122.66826942733697,0
40.89736123043473,-122.65669030219622,0
40.89981832433708,-122.64511044169946,0
40.90227419937342,-122.63352984608214,0
40.90472885541213,-122.62194851557994,0
40.90718229232159,-122.61036645042873,0
40.909634509970246,-122.59878365086456,1
40.912085508226575,-122.58720011712379,0
40.914535286959044,-122.57561584944283,1
40.916983846036196,-122.56403084805844,0
40.91943118532664,-122.5524451132075,0
40.92187730469894,-122.54085864512717,0
40.924322204021735,-122.52927144405474,0
40.92676588316373,-122.5176835102278,0
40.929208341993615,-122.50609484388401,0
40.93164958038015,-122.49450544526141,0
40.9340895981921,-122.48291531459809,0
40.93652839529829,-122.47132445213245,0
40.938965971567555,-122.45973285810307,0
40.94140232686879,-122.4481405327487,0
40.94383746107093,-122.43654747630835,1
40.946271374042894,-122.42495368902121,1
40.948704065653715,-122.41335917112671,0
40.95113553577238,-122.40176392286439,1
40.95356578426798,-122.39016794447419,1
40.95599481100962,-122.378571236196,1
40.95842261586639,-122.36697379827015,1
40.960849198707486,-122.35537563093705,0
40.9632745594021,-122.34377673443734,0
40.96569869781948,-122.3321771090119,1
