x,y,risk
-1903718.7104967523,-206168.323222694,14
-1902718.7104967523,-206168.323222694,11
-1901718.7104967523,-206168.323222694,8
-1900718.7104967523,-206168.323222694,10
-1899718.7104967523,-206168.323222694,23
-1898718.7104967523,-206168.323222694,22
-1897718.7104967523,-206168.323222694,33
-1896718.7104967523,-206168.323222694,9
-1895718.7104967523,-206168.323222694,11
-1894718.7104967523,-206168.323222694,6
-1893718.7104967523,-206168.323222694,6
-1892718.7104967523,-206168.323222694,6
-1891718.7104967523,-206168.323222694,14
-1890718.7104967523,-206168.323222694,25
-1889718.7104967523,-206168.323222694,20
-1888718.7104967523,-206168.323222694,28
-1887718.7104967523,-206168.323222694,18
-1886718.7104967523,-206168.323222694,9
-1885718.7104967523,-206168.323222694,9
-1884718.7104967523,-206168.323222694,8
-1883718.7104967523,-206168.323222694,7
-1882718.7104967523,-206168.323222694,11
-1881718.7104967523,-206168.323222694,1
-1880718.7104967523,-206168.323222694,1
-1879718.7104967523,-206168.323222694,1
-1878718.7104967523,-206168.323222694,0
-1877718.7104967523,-206168.323222694,1
-1876718.7104967523,-206168.323222694,0
-1875718.7104967523,-206168.323222694,0
-1874718.7104967523,-206168.323222694,0
-1873718.7104967523,-206168.323222694,0
-1872718.7104967523,-206168.323222694,0
-1871718.7104967523,-206168.323222694,0
-1870718.7104967523,-206168.323222694,0
-1869718.7104967523,-206168.323222694,0
-1868718.7104967523,-206168.323222694,0
-1867718.7104967523,-206168.323222694,0
-1866718.7104967523,-206168.323222694,0
-1865718.7104967523,-206168.323222694,0
-1864718.7104967523,-206168.323222694,0
-1863718.7104967523,-206168.323222694,0
-1862718.7104967523,-206168.323222694,0
-1861718.7104967523,-206168.323222694,0
-1860718.7104967523,-206168.323222694,0
-1859718.7104967523,-206168.323222694,1
-1858718.7104967523,-206168.323222694,254
-1857718.7104967523,-206168.323222694,254
-1856718.7104967523,-206168.323222694,251
-1855718.7104967523,-206168.323222694,254
-1854718.7104967523,-206168.323222694,0
-1853718.7104967523,-206168.323222694,0
-1852718.7104967523,-206168.323222694,0
-1851718.7104967523,-206168.323222694,0
-1850718.7104967523,-206168.323222694,1
-1849718.7104967523,-206168.323222694,0
-1848718.7104967523,-206168.323222694,0
-1847718.7104967523,-206168.323222694,0
-1846718.7104967523,-206168.323222694,0
-1845718.7104967523,-206168.323222694,0
-1844718.7104967523,-206168.323222694,0
-1843718.7104967523,-206168.323222694,0
-1842718.7104967523,-206168.323222694,254
-1841718.7104967523,-206168.323222694,1
-1840718.7104967523,-206168.323222694,0
-1839718.7104967523,-206168.323222694,0
-1838718.7104967523,-206168.323222694,0
-1837718.7104967523,-206168.323222694,0
-1836718.7104967523,-206168.323222694,0
-1835718.7104967523,-206168.323222694,0
-1834718.7104967523,-206168.323222694,0
-1833718.7104967523,-206168.323222694,0
-1832718.7104967523,-206168.323222694,0
-1831718.7104967523,-206168.323222694,1
-1830718.7104967523,-206168.323222694,1
-1829718.7104967523,-206168.323222694,0
-1828718.7104967523,-206168.323222694,0
-1827718.7104967523,-206168.323222694,0
-1826718.7104967523,-206168.323222694,0
-1963718.7104967523,-207168.323222694,0
-1962718.7104967523,-207168.323222694,0
-1961718.7104967523,-207168.323222694,0
-1960718.7104967523,-207168.323222694,0
-1959718.7104967523,-207168.323222694,0
-1958718.7104967523,-207168.323222694,0
-1957718.7104967523,-207168.323222694,0
-1956718.7104967523,-207168.323222694,0
-1955718.7104967523,-207168.323222694,1
-1954718.7104967523,-207168.323222694,0
-1953718.7104967523,-207168.323222694,0
-1952718.7104967523,-207168.323222694,2
-1951718.7104967523,-207168.323222694,5
-1950718.7104967523,-207168.323222694,3
-1949718.7104967523,-207168.323222694,2
-1948718.7104967523,-207168.323222694,4
-1947718.7104967523,-207168.323222694,9
-1946718.7104967523,-207168.323222694,9
-1945718.7104967523,-207168.323222694,8
-1944718.7104967523,-207168.323222694,0
-1943718.7104967523,-207168.323222694,0
-1942718.7104967523,-207168.323222694,4
-1941718.7104967523,-207168.323222694,5
-1940718.7104967523,-207168.323222694,4
-1939718.7104967523,-207168.323222694,0
-1938718.7104967523,-207168.323222694,0
-1937718.7104967523,-207168.323222694,0
-1936718.7104967523,-207168.323222694,0
-1935718.7104967523,-207168.323222694,1
-1934718.7104967523,-207168.323222694,0
-1933718.7104967523,-207168.323222694,0
-1932718.7104967523,-207168.323222694,0
-1931718.7104967523,-207168.323222694,0
-1930718.7104967523,-207168.323222694,0
-1929718.7104967523,-207168.323222694,1
-1928718.7104967523,-207168.323222694,1
-1927718.7104967523,-207168.323222694,0
-1926718.7104967523,-207168.323222694,0
-1925718.7104967523,-207168.323222694,0
-1924718.7104967523,-207168.323222694,0
-1923718.7104967523,-207168.323222694,0
-1922718.7104967523,-207168.323222694,1
-1921718.7104967523,-207168.323222694,8
-1920718.7104967523,-207168.323222694,5
-1919718.7104967523,-207168.323222694,5
-1918718.7104967523,-207168.323222694,7
-1917718.7104967523,-207168.323222694,8
-1916718.7104967523,-207168.323222694,17
-1915718.7104967523,-207168.323222694,18
-1914718.7104967523,-207168.323222694,20
-1913718.7104967523,-207168.323222694,17
-1912718.7104967523,-207168.323222694,23
-1911718.7104967523,-207168.323222694,9
-1910718.7104967523,-207168.323222694,11
-1909718.7104967523,-207168.323222694,21
-1908718.7104967523,-207168.323222694,20
-1907718.7104967523,-207168.323222694,10
-1906718.7104967523,-207168.323222694,12
-1905718.7104967523,-207168.323222694,15
-1904718.7104967523,-207168.323222694,5
-1903718.7104967523,-207168.323222694,8
-1902718.7104967523,-207168.323222694,14
-1901718.7104967523,-207168.323222694,11
-1900718.7104967523,-207168.323222694,12
-1899718.7104967523,-207168.323222694,33
-1898718.7104967523,-207168.323222694,24
-1897718.7104967523,-207168.323222694,37
-1896718.7104967523,-207168.323222694,21
-1895718.7104967523,-207168.323222694,30
-1894718.7104967523,-207168.323222694,22
-1893718.7104967523,-207168.323222694,13
-1892718.7104967523,-207168.323222694,14
-1891718.7104967523,-207168.323222694,11
-1890718.7104967523,-207168.323222694,20
-1889718.7104967523,-207168.323222694,20
-1888718.7104967523,-207168.323222694,22
-1887718.7104967523,-207168.323222694,10
-1886718.7104967523,-207168.323222694,8
-1885718.7104967523,-207168.323222694,9
-1884718.7104967523,-207168.323222694,8
-1883718.7104967523,-207168.323222694,4
-1882718.7104967523,-207168.323222694,8
-1881718.7104967523,-207168.323222694,1
-1880718.7104967523,-207168.323222694,0
-1879718.7104967523,-207168.323222694,0
-1878718.7104967523,-207168.323222694,1
-1877718.7104967523,-207168.323222694,0
-1876718.7104967523,-207168.323222694,0
-1875718.7104967523,-207168.323222694,0
-1874718.7104967523,-207168.323222694,0
-1873718.7104967523,-207168.323222694,0
-1872718.7104967523,-207168.323222694,0
-1871718.7104967523,-207168.323222694,0
-1870718.7104967523,-207168.323222694,0
-1869718.7104967523,-207168.323222694,0
-1868718.7104967523,-207168.323222694,0
-1867718.7104967523,-207168.323222694,0
-1866718.7104967523,-207168.323222694,0
-1865718.7104967523,-207168.323222694,0
-1864718.7104967523,-207168.323222694,0
-1863718.7104967523,-207168.323222694,0
-1862718.7104967523,-207168.323222694,0
-1861718.7104967523,-207168.323222694,0
-1860718.7104967523,-207168.323222694,0
-1859718.7104967523,-207168.323222694,254
-1858718.7104967523,-207168.323222694,254
-1857718.7104967523,-207168.323222694,254
-1856718.7104967523,-207168.323222694,0
-1855718.7104967523,-207168.323222694,0
-1854718.7104967523,-207168.323222694,1
-1853718.7104967523,-207168.323222694,254
-1852718.7104967523,-207168.323222694,0
-1851718.7104967523,-207168.323222694,0
-1850718.7104967523,-207168.323222694,0
-1849718.7104967523,-207168.323222694,0
-1848718.7104967523,-207168.323222694,0
-1847718.7104967523,-207168.323222694,0
-1846718.7104967523,-207168.323222694,0
-1845718.7104967523,-207168.323222694,254
-1844718.7104967523,-207168.323222694,1
-1843718.7104967523,-207168.323222694,254
-1842718.7104967523,-207168.323222694,1
-1841718.7104967523,-207168.323222694,0
-1840718.7104967523,-207168.323222694,0
-1839718.7104967523,-207168.323222694,0
-1838718.7104967523,-207168.323222694,0
-1837718.7104967523,-207168.323222694,0
-1836718.7104967523,-207168.323222694,0
-1835718.7104967523,-207168.323222694,0
-1834718.7104967523,-207168.323222694,0
-1833718.7104967523,-207168.323222694,1
-1832718.7104967523,-207168.323222694,0
-1831718.7104967523,-207168.323222694,1
-1830718.7104967523,-207168.323222694,1
-1829718.7104967523,-207168.323222694,0
-1828718.7104967523,-207168.323222694,0
-1827718.7104967523,-207168.323222694,0
-1826718.7104967523,-207168.323222694,0
-1963718.7104967523,-208168.323222694,0
-1962718.7104967523,-208168.323222694,0
-1961718.7104967523,-208168.323222694,0
-1960718.7104967523,-208168.323222694,0
-1959718.7104967523,-208168.323222694,0
-1958718.7104967523,-208168.323222694,0
-1957718.7104967523,-208168.323222694,0
-1956718.7104967523,-208168.323222694,0
-1955718.7104967523,-208168.323222694,1
-1954718.7104967523,-208168.323222694,0
-1953718.7104967523,-208168.323222694,0
-1952718.7104967523,-208168.323222694,2
-1951718.7104967523,-208168.323222694,5
-1950718.7104967523,-208168.323222694,8
-1949718.7104967523,-208168.323222694,6
-1948718.7104967523,-208168.323222694,2
-1947718.7104967523,-208168.323222694,7
-1946718.7104967523,-208168.323222694,4
-1945718.7104967523,-208168.323222694,4
-1944718.7104967523,-208168.323222694,0
-1943718.7104967523,-208168.323222694,0
-1942718.7104967523,-208168.323222694,0
-1941718.7104967523,-208168.323222694,0
-1940718.7104967523,-208168.323222694,0
-1939718.7104967523,-208168.323222694,15
-1938718.7104967523,-208168.323222694,13
-1937718.7104967523,-208168.323222694,7
-1936718.7104967523,-208168.323222694,7
-1935718.7104967523,-208168.323222694,13
-1934718.7104967523,-208168.323222694,7
-1933718.7104967523,-208168.323222694,7
-1932718.7104967523,-208168.323222694,0
-1931718.7104967523,-208168.323222694,0
-1930718.7104967523,-208168.323222694,0
-1929718.7104967523,-208168.323222694,1
-1928718.7104967523,-208168.323222694,0
-1927718.7104967523,-208168.323222694,1
-1926718.7104967523,-208168.323222694,1
-1925718.7104967523,-208168.323222694,0
-1924718.7104967523,-208168.323222694,4
-1923718.7104967523,-208168.323222694,3
-1922718.7104967523,-208168.323222694,8
-1921718.7104967523,-208168.323222694,9
-1920718.7104967523,-208168.323222694,9
-1919718.7104967523,-208168.323222694,9
-1918718.7104967523,-208168.323222694,7
-1917718.7104967523,-208168.323222694,5
-1916718.7104967523,-208168.323222694,10
-1915718.7104967523,-208168.323222694,16
-1914718.7104967523,-208168.323222694,16
-1913718.7104967523,-208168.323222694,25
-1912718.7104967523,-208168.323222694,11
-1911718.7104967523,-208168.323222694,20
-1910718.7104967523,-208168.323222694,11
-1909718.7104967523,-208168.323222694,23
-1908718.7104967523,-208168.323222694,11
-1907718.7104967523,-208168.323222694,9
-1906718.7104967523,-208168.323222694,10
-1905718.7104967523,-208168.323222694,20
-1904718.7104967523,-208168.323222694,5
-1903718.7104967523,-208168.323222694,11
-1902718.7104967523,-208168.323222694,14
-1901718.7104967523,-208168.323222694,34
-1900718.7104967523,-208168.323222694,29
-1899718.7104967523,-208168.323222694,31
-1898718.7104967523,-208168.323222694,38
-1897718.7104967523,-208168.323222694,27
-1896718.7104967523,-208168.323222694,17
-1895718.7104967523,-208168.323222694,24
-1894718.7104967523,-208168.323222694,20
-1893718.7104967523,-208168.323222694,14
-1892718.7104967523,-208168.323222694,26
-1891718.7104967523,-208168.323222694,36
-1890718.7104967523,-208168.323222694,21
-1889718.7104967523,-208168.323222694,23
-1888718.7104967523,-208168.323222694,15
-1887718.7104967523,-208168.323222694,12
-1886718.7104967523,-208168.323222694,4
-1885718.7104967523,-208168.323222694,4
-1884718.7104967523,-208168.323222694,4
-1883718.7104967523,-208168.323222694,4
-1882718.7104967523,-208168.323222694,8
-1881718.7104967523,-208168.323222694,0
-1880718.7104967523,-208168.323222694,0
-1879718.7104967523,-208168.323222694,1
-1878718.7104967523,-208168.323222694,1
-1877718.7104967523,-208168.323222694,1
-1876718.7104967523,-208168.323222694,0
-1875718.7104967523,-208168.323222694,0
-1874718.7104967523,-208168.323222694,0
-1873718.7104967523,-208168.323222694,0
-1872718.7104967523,-208168.323222694,0
-1871718.7104967523,-208168.323222694,0
-1870718.7104967523,-208168.323222694,0
-1869718.7104967523,-208168.323222694,0
-1868718.7104967523,-208168.323222694,0
-1867718.7104967523,-208168.323222694,0
-1866718.7104967523,-208168.323222694,0
-1865718.7104967523,-208168.323222694,0
-1864718.7104967523,-208168.323222694,0
-1863718.7104967523,-208168.323222694,0
-1862718.7104967523,-208168.323222694,0
-1861718.7104967523,-208168.323222694,7
-1860718.7104967523,-208168.323222694,3
-1859718.7104967523,-208168.323222694,6
-1858718.7104967523,-208168.323222694,1
-1857718.7104967523,-208168.323222694,254
-1856718.7104967523,-208168.323222694,254
-1855718.7104967523,-208168.323222694,0
-1854718.7104967523,-208168.323222694,0
-1853718.7104967523,-208168.323222694,0
-1852718.7104967523,-208168.323222694,0
-1851718.7104967523,-208168.323222694,0
-1850718.7104967523,-208168.323222694,0
-1849718.7104967523,-208168.323222694,0
-1848718.7104967523,-208168.323222694,0
-1847718.7104967523,-208168.323222694,0
-1846718.7104967523,-208168.323222694,0
-1845718.7104967523,-208168.323222694,0
-1844718.7104967523,-208168.323222694,1
-1843718.7104967523,-208168.323222694,254
-1842718.7104967523,-208168.323222694,0
-1841718.7104967523,-208168.323222694,0
-1840718.7104967523,-208168.323222694,0
-1839718.7104967523,-208168.323222694,1
-1838718.7104967523,-208168.323222694,0
-1837718.7104967523,-208168.323222694,0
-1836718.7104967523,-208168.323222694,0
-1835718.7104967523,-208168.323222694,0
-1834718.7104967523,-208168.323222694,1
-1833718.7104967523,-208168.323222694,1
-1832718.7104967523,-208168.323222694,0
-1831718.7104967523,-208168.323222694,0
-1830718.7104967523,-208168.323222694,0
-1829718.7104967523,-208168.323222694,0
-1828718.7104967523,-208168.323222694,0
-1827718.7104967523,-208168.323222694,0
-1826718.7104967523,-208168.323222694,0
-1963718.7104967523,-209168.323222694,0
-1962718.7104967523,-209168.323222694,0
-1961718.7104967523,-209168.323222694,0
-1960718.7104967523,-209168.323222694,0
-1959718.7104967523,-209168.323222694,0
-1958718.7104967523,-209168.323222694,0
-1957718.7104967523,-209168.323222694,0
-1956718.7104967523,-209168.323222694,0
-1955718.7104967523,-209168.323222694,1
-1954718.7104967523,-209168.323222694,1
-1953718.7104967523,-209168.323222694,0
-1952718.7104967523,-209168.323222694,4
-1951718.7104967523,-209168.323222694,3
-1950718.7104967523,-209168.323222694,4
-1949718.7104967523,-209168.323222694,6
-1948718.7104967523,-209168.323222694,4
-1947718.7104967523,-209168.323222694,10
-1946718.7104967523,-209168.323222694,7
-1945718.7104967523,-209168.323222694,4
-1944718.7104967523,-209168.323222694,0
-1943718.7104967523,-209168.323222694,0
-1942718.7104967523,-209168.323222694,1
-1941718.7104967523,-209168.323222694,0
-1940718.7104967523,-209168.323222694,0
-1939718.7104967523,-209168.323222694,5
-1938718.7104967523,-209168.323222694,8
-1937718.7104967523,-209168.323222694,5
-1936718.7104967523,-209168.323222694,7
-1935718.7104967523,-209168.323222694,9
-1934718.7104967523,-209168.323222694,4
-1933718.7104967523,-209168.323222694,3
-1932718.7104967523,-209168.323222694,0
-1931718.7104967523,-209168.323222694,1
-1930718.7104967523,-209168.323222694,1
-1929718.7104967523,-209168.323222694,1
-1928718.7104967523,-209168.323222694,0
-1927718.7104967523,-209168.323222694,0
-1926718.7104967523,-209168.323222694,1
-1925718.7104967523,-209168.323222694,0
-1924718.7104967523,-209168.323222694,5
-1923718.7104967523,-209168.323222694,5
-1922718.7104967523,-209168.323222694,9
-1921718.7104967523,-209168.323222694,10
-1920718.7104967523,-209168.323222694,7
-1919718.7104967523,-209168.323222694,9
-1918718.7104967523,-209168.323222694,9
-1917718.7104967523,-209168.323222694,9
-1916718.7104967523,-209168.323222694,23
-1915718.7104967523,-209168.323222694,23
-1914718.7104967523,-209168.323222694,36
-1913718.7104967523,-209168.323222694,43
-1912718.7104967523,-209168.323222694,46
-1911718.7104967523,-209168.323222694,19
-1910718.7104967523,-209168.323222694,16
-1909718.7104967523,-209168.323222694,24
-1908718.7104967523,-209168.323222694,19
-1907718.7104967523,-209168.323222694,12
-1906718.7104967523,-209168.323222694,19
-1905718.7104967523,-209168.323222694,20
-1904718.7104967523,-209168.323222694,10
-1903718.7104967523,-209168.323222694,8
-1902718.7104967523,-209168.323222694,13
-1901718.7104967523,-209168.323222694,14
-1900718.7104967523,-209168.323222694,12
-1899718.7104967523,-209168.323222694,40
-1898718.7104967523,-209168.323222694,33
-1897718.7104967523,-209168.323222694,34
-1896718.7104967523,-209168.323222694,29
-1895718.7104967523,-209168.323222694,35
-1894718.7104967523,-209168.323222694,28
-1893718.7104967523,-209168.323222694,28
-1892718.7104967523,-209168.323222694,254
-1891718.7104967523,-209168.323222694,14
-1890718.7104967523,-209168.323222694,11
-1889718.7104967523,-209168.323222694,17
-1888718.7104967523,-209168.323222694,20
-1887718.7104967523,-209168.323222694,13
-1886718.7104967523,-209168.323222694,5
-1885718.7104967523,-209168.323222694,5
-1884718.7104967523,-209168.323222694,5
-1883718.7104967523,-209168.323222694,8
-1882718.7104967523,-209168.323222694,3
-1881718.7104967523,-209168.323222694,0
-1880718.7104967523,-209168.323222694,0
-1879718.7104967523,-209168.323222694,1
-1878718.7104967523,-209168.323222694,0
-1877718.7104967523,-209168.323222694,0
-1876718.7104967523,-209168.323222694,0
-1875718.7104967523,-209168.323222694,0
-1874718.7104967523,-209168.323222694,0
-1873718.7104967523,-209168.323222694,0
-1872718.7104967523,-209168.323222694,0
-1871718.7104967523,-209168.323222694,1
-1870718.7104967523,-209168.323222694,0
-1869718.7104967523,-209168.323222694,0
-1868718.7104967523,-209168.323222694,0
-1867718.7104967523,-209168.323222694,0
-1866718.7104967523,-209168.323222694,0
-1865718.7104967523,-209168.323222694,0
-1864718.7104967523,-209168.323222694,0
-1863718.7104967523,-209168.323222694,0
-1862718.7104967523,-209168.323222694,0
-1861718.7104967523,-209168.323222694,3
-1860718.7104967523,-209168.323222694,4
-1859718.7104967523,-209168.323222694,4
-1858718.7104967523,-209168.323222694,254
-1857718.7104967523,-209168.323222694,254
-1856718.7104967523,-209168.323222694,254
-1855718.7104967523,-209168.323222694,254
-1854718.7104967523,-209168.323222694,0
-1853718.7104967523,-209168.323222694,0
-1852718.7104967523,-209168.323222694,0
-1851718.7104967523,-209168.323222694,0
-1850718.7104967523,-209168.323222694,0
-1849718.7104967523,-209168.323222694,0
-1848718.7104967523,-209168.323222694,0
-1847718.7104967523,-209168.323222694,0
-1846718.7104967523,-209168.323222694,254
-1845718.7104967523,-209168.323222694,1
-1844718.7104967523,-209168.323222694,0
-1843718.7104967523,-209168.323222694,0
-1842718.7104967523,-209168.323222694,0
-1841718.7104967523,-209168.323222694,0
-1840718.7104967523,-209168.323222694,0
-1839718.7104967523,-209168.323222694,0
-1838718.7104967523,-209168.323222694,0
-1837718.7104967523,-209168.323222694,0
-1836718.7104967523,-209168.323222694,0
-1835718.7104967523,-209168.323222694,0
-1834718.7104967523,-209168.323222694,1
-1833718.7104967523,-209168.323222694,1
-1832718.7104967523,-209168.323222694,0
-1831718.7104967523,-209168.323222694,0
-1830718.7104967523,-209168.323222694,1
-1829718.7104967523,-209168.323222694,0
-1828718.7104967523,-209168.323222694,1
-1827718.7104967523,-209168.323222694,0
-1826718.7104967523,-209168.323222694,0
-1963718.7104967523,-210168.323222694,0
-1962718.7104967523,-210168.323222694,0
-1961718.7104967523,-210168.323222694,0
-1960718.7104967523,-210168.323222694,0
-1959718.7104967523,-210168.323222694,0
-1958718.7104967523,-210168.323222694,0
-1957718.7104967523,-210168.323222694,0
-1956718.7104967523,-210168.323222694,0
-1955718.7104967523,-210168.323222694,0
-1954718.7104967523,-210168.323222694,1
-1953718.7104967523,-210168.323222694,0
-1952718.7104967523,-210168.323222694,0
-1951718.7104967523,-210168.323222694,0
-1950718.7104967523,-210168.323222694,0
-1949718.7104967523,-210168.323222694,0
-1948718.7104967523,-210168.323222694,0
-1947718.7104967523,-210168.323222694,4
-1946718.7104967523,-210168.323222694,5
-1945718.7104967523,-210168.323222694,3
-1944718.7104967523,-210168.323222694,0
-1943718.7104967523,-210168.323222694,0
-1942718.7104967523,-210168.323222694,0
-1941718.7104967523,-210168.323222694,0
-1940718.7104967523,-210168.323222694,0
-1939718.7104967523,-210168.323222694,5
-1938718.7104967523,-210168.323222694,7
-1937718.7104967523,-210168.323222694,8
-1936718.7104967523,-210168.323222694,8
-1935718.7104967523,-210168.323222694,7
-1934718.7104967523,-210168.323222694,14
-1933718.7104967523,-210168.323222694,14
-1932718.7104967523,-210168.323222694,9
-1931718.7104967523,-210168.323222694,9
-1930718.7104967523,-210168.323222694,8
-1929718.7104967523,-210168.323222694,8
-1928718.7104967523,-210168.323222694,5
-1927718.7104967523,-210168.323222694,6
-1926718.7104967523,-210168.323222694,5
-1925718.7104967523,-210168.323222694,5
-1924718.7104967523,-210168.323222694,9
-1923718.7104967523,-210168.323222694,6
-1922718.7104967523,-210168.323222694,14
-1921718.7104967523,-210168.323222694,10
-1920718.7104967523,-210168.323222694,9
-1919718.7104967523,-210168.323222694,9
-1918718.7104967523,-210168.323222694,9
-1917718.7104967523,-210168.323222694,9
-1916718.7104967523,-210168.323222694,23
-1915718.7104967523,-210168.323222694,14
-1914718.7104967523,-210168.323222694,45
-1913718.7104967523,-210168.323222694,30
-1912718.7104967523,-210168.323222694,30
-1911718.7104967523,-210168.323222694,28
-1910718.7104967523,-210168.323222694,24
-1909718.7104967523,-210168.323222694,13
-1908718.7104967523,-210168.323222694,12
-1907718.7104967523,-210168.323222694,25
-1906718.7104967523,-210168.323222694,20
-1905718.7104967523,-210168.323222694,21
-1904718.7104967523,-210168.323222694,12
-1903718.7104967523,-210168.323222694,14
-1902718.7104967523,-210168.323222694,15
-1901718.7104967523,-210168.323222694,22
-1900718.7104967523,-210168.323222694,18
-1899718.7104967523,-210168.323222694,16
-1898718.7104967523,-210168.323222694,17
-1897718.7104967523,-210168.323222694,33
-1896718.7104967523,-210168.323222694,29
-1895718.7104967523,-210168.323222694,27
-1894718.7104967523,-210168.323222694,32
-1893718.7104967523,-210168.323222694,27
-1892718.7104967523,-210168.323222694,39
-1891718.7104967523,-210168.323222694,22
-1890718.7104967523,-210168.323222694,10
-1889718.7104967523,-210168.323222694,17
-1888718.7104967523,-210168.323222694,17
-1887718.7104967523,-210168.323222694,13
-1886718.7104967523,-210168.323222694,4
-1885718.7104967523,-210168.323222694,7
-1884718.7104967523,-210168.323222694,8
-1883718.7104967523,-210168.323222694,8
-1882718.7104967523,-210168.323222694,9
-1881718.7104967523,-210168.323222694,6
-1880718.7104967523,-210168.323222694,8
-1879718.7104967523,-210168.323222694,12
-1878718.7104967523,-210168.323222694,12
-1877718.7104967523,-210168.323222694,6
-1876718.7104967523,-210168.323222694,6
-1875718.7104967523,-210168.323222694,6
-1874718.7104967523,-210168.323222694,7
-1873718.7104967523,-210168.323222694,0
-1872718.7104967523,-210168.323222694,0
-1871718.7104967523,-210168.323222694,1
-1870718.7104967523,-210168.323222694,0
-1869718.7104967523,-210168.323222694,0
-1868718.7104967523,-210168.323222694,0
-1867718.7104967523,-210168.323222694,0
-1866718.7104967523,-210168.323222694,1
-1865718.7104967523,-210168.323222694,0
-1864718.7104967523,-210168.323222694,0
-1863718.7104967523,-210168.323222694,0
-1862718.7104967523,-210168.323222694,0
-1861718.7104967523,-210168.323222694,8
-1860718.7104967523,-210168.323222694,12
-1859718.7104967523,-210168.323222694,4
-1858718.7104967523,-210168.323222694,0
-1857718.7104967523,-210168.323222694,254
-1856718.7104967523,-210168.323222694,254
-1855718.7104967523,-210168.323222694,254
-1854718.7104967523,-210168.323222694,1
-1853718.7104967523,-210168.323222694,254
-1852718.7104967523,-210168.323222694,1
-1851718.7104967523,-210168.323222694,0
-1850718.7104967523,-210168.323222694,0
-1849718.7104967523,-210168.323222694,0
-1848718.7104967523,-210168.323222694,0
-1847718.7104967523,-210168.323222694,0
-1846718.7104967523,-210168.323222694,254
-1845718.7104967523,-210168.323222694,0
-1844718.7104967523,-210168.323222694,0
-1843718.7104967523,-210168.323222694,0
-1842718.7104967523,-210168.323222694,0
-1841718.7104967523,-210168.323222694,0
-1840718.7104967523,-210168.323222694,1
-1839718.7104967523,-210168.323222694,0
-1838718.7104967523,-210168.323222694,0
-1837718.7104967523,-210168.323222694,0
-1836718.7104967523,-210168.323222694,0
-1835718.7104967523,-210168.323222694,0
-1834718.7104967523,-210168.323222694,0
-1833718.7104967523,-210168.323222694,0
-1832718.7104967523,-210168.323222694,0
-1831718.7104967523,-210168.323222694,1
-1830718.7104967523,-210168.323222694,0
-1829718.7104967523,-210168.323222694,0
-1828718.7104967523,-210168.323222694,0
-1827718.7104967523,-210168.323222694,0
-1826718.7104967523,-210168.323222694,1
-1963718.7104967523,-211168.323222694,0
-1962718.7104967523,-211168.323222694,0
-1961718.7104967523,-211168.323222694,0
-1960718.7104967523,-211168.323222694,0
-1959718.7104967523,-211168.323222694,0
-1958718.7104967523,-211168.323222694,0
-1957718.7104967523,-211168.323222694,0
-1956718.7104967523,-211168.323222694,0
-1955718.7104967523,-211168.323222694,0
-1954718.7104967523,-211168.323222694,1
-1953718.7104967523,-211168.323222694,0
-1952718.7104967523,-211168.323222694,0
-1951718.7104967523,-211168.323222694,0
-1950718.7104967523,-211168.323222694,0
-1949718.7104967523,-211168.323222694,0
-1948718.7104967523,-211168.323222694,0
-1947718.7104967523,-211168.323222694,6
-1946718.7104967523,-211168.323222694,5
-1945718.7104967523,-211168.323222694,3
-1944718.7104967523,-211168.323222694,0
-1943718.7104967523,-211168.323222694,0
-1942718.7104967523,-211168.323222694,0
-1941718.7104967523,-211168.323222694,0
-1940718.7104967523,-211168.323222694,0
-1939718.7104967523,-211168.323222694,7
-1938718.7104967523,-211168.323222694,7
-1937718.7104967523,-211168.323222694,12
-1936718.7104967523,-211168.323222694,9
-1935718.7104967523,-211168.323222694,7
-1934718.7104967523,-211168.323222694,12
-1933718.7104967523,-211168.323222694,14
-1932718.7104967523,-211168.323222694,8
-1931718.7104967523,-211168.323222694,9
-1930718.7104967523,-211168.323222694,8
-1929718.7104967523,-211168.323222694,9
-1928718.7104967523,-211168.323222694,7
-1927718.7104967523,-211168.323222694,13
-1926718.7104967523,-211168.323222694,14
-1925718.7104967523,-211168.323222694,11
-1924718.7104967523,-211168.323222694,11
-1923718.7104967523,-211168.323222694,12
-1922718.7104967523,-211168.323222694,18
-1921718.7104967523,-211168.323222694,10
-1920718.7104967523,-211168.323222694,10
-1919718.7104967523,-211168.323222694,5
-1918718.7104967523,-211168.323222694,5
-1917718.7104967523,-211168.323222694,9
-1916718.7104967523,-211168.323222694,23
-1915718.7104967523,-211168.323222694,23
-1914718.7104967523,-211168.323222694,48
-1913718.7104967523,-211168.323222694,14
-1912718.7104967523,-211168.323222694,37
-1911718.7104967523,-211168.323222694,13
-1910718.7104967523,-211168.323222694,26
-1909718.7104967523,-211168.323222694,18
-1908718.7104967523,-211168.323222694,25
-1907718.7104967523,-211168.323222694,18
-1906718.7104967523,-211168.323222694,12
-1905718.7104967523,-211168.323222694,10
-1904718.7104967523,-211168.323222694,12
-1903718.7104967523,-211168.323222694,23
-1902718.7104967523,-211168.323222694,17
-1901718.7104967523,-211168.323222694,16
-1900718.7104967523,-211168.323222694,9
-1899718.7104967523,-211168.323222694,26
-1898718.7104967523,-211168.323222694,16
-1897718.7104967523,-211168.323222694,16
-1896718.7104967523,-211168.323222694,38
-1895718.7104967523,-211168.323222694,46
